ADF effect strength initiating heroin with Rx OUD	Base survival probability H OD relative to Rx	Base survival probability Rx OD	Developing HUD rate no Rx OUD 	Developing HUD rate with Rx OUD 	Developing Rx OUD rate 	Fentanyl effect on base survival max relative to H	Fentanyl effect on OD rate H max	Fraction Nx kits to H users 	Heroin availability strength developing HUD	Heroin availability strength initiating NDHU no Rx	Heroin availability strength net quit NDHU	Initial stock correction[RXM]	Initial stock correction[NDH]	Initial stock correction[OUB]	Initial stock correction[OUM]	Initial stock correction[OUV]	Initial stock correction[OUT]	Initial stock correction[OUR]	Initial stock correction[OUS]	Initial stock correction[OHB]	Initial stock correction[OHM]	Initial stock correction[OHV]	Initial stock correction[OHT]	Initial stock correction[OHR]	Initial stock correction[OHS]	Initial stock correction[HUB]	Initial stock correction[HUM]	Initial stock correction[HUV]	Initial stock correction[HUT]	Initial stock correction[HUR]	Initial stock correction[HUS]	Initiating heroin no Rx base 	Initiating Rx misuse diverted base 	Initiation rate heroin with Rx misuse 	Initiation rate heroin with Rx OUD relative to Rx misuse	Initiation rate Rx misuse own Rx 	Net quit rate heroin with Rx misuse 	Net quit rate heroin with Rx OUD 	Net quit rate NDHU 	Net quit rate Rx misuse	NSDUH misuse redefinition fixed effect	Nx kit distribution efficiency	Overdose rate base HUD	Overdose rate NDHU relative to HUD	Overdose rate base Rx misuse	Overdose rate base Rx OUD	Overdose rate synth baseline	Perceived risk strength initiating heroin with Rx use	Perceived risk strength initiating NDHU no Rx	Perceived risk strength initiating Rx misuse diverted	Perceived risk strength initiating Rx misuse own Rx	Perceived risk strength net quit heroin with Rx OUD	Perceived risk strength net quit NDHU	Perceived risk strength net quit NDHU with Rx	Perceived risk strength net quit Rx misuse	Relapse rate HUD	Relapse rate Rx OUD relative to HUD	Remission rate Rx OUD relative to HUD	Rx availability strength developing Rx OUD	Rx availability strength initiating Rx misuse	Rx availability strength net quit Rx misuse	Rx vs H availability strength developing HUD with Rx OUD	Rx vs H availability strength initiating heroin with Rx OUD	Rx vs H availability strength initiating NDHU with Rx	Social influence strength developing HUD	Social influence strength developing Rx OUD	Social influence strength initiating heroin with Rx OUD	Social influence strength initiating NDHU no Rx	Social influence strength initiating NDHU with Rx	Social influence strength initiating Rx misuse	Time to stabilize remission	Tx seeking rate Rx OUD no H total
0.20016276	0.98454804	0.97291935	0.055464096	0.54663133	0.031126396	0.75874623	2.0311179	0.92629743	0.014047843	0.003846703	1.2681288999999998	1.1243864	1.1981589	0.95448334	1.031824	0.99302485	0.94166421	0.81633456	0.83626562	0.89671764	1.1494979	0.87588423	1.0547855	0.92778986	0.91797756	1.0810758	1.1835483	1.1519031000000002	0.80481069	1.106742	1.1835203	122084.19	1845859.6	0.013909179	3.8868679	0.032621788	0.073043688	0.07067169400000001	0.49926424	0.1274251	0.42692161	0.00035277837	0.17574132	0.25	0.0010453976	0.24756784	0.0076846764	0.9255063	0.25864309	0.42185647	0.47187195	0.13665563	0.008519799599999999	0.11167984	0.67118204	0.62565804	0.20174172	1.236811	1.1028738	0.31347186	1.1352747	1.1053876	0.02113431	0.24382294	0.018297266	0.019880062	1.9626021	0.11595333	1.6808933	0.67166714	9.6559341	0.76612331
0.11516464	0.98478117	0.97422074	0.053820886	0.49527405	0.031335891	0.78240973	2.0236948	0.93143121	0.03164477	1e-06	1.4885669	1.0572045	1.195853	0.98160128	1.1695439	0.9520296	0.82249263	0.89287107	0.82048489	1.1528787	0.89075111	0.99580845	1.0826283	1.1318173	0.82921026	0.94790696	1.1816452	0.99134169	0.80092954	0.9459848	1.1763267	123509.75	1932134.7	0.013577183	4.026164499999998	0.033269964	0.096937397	0.052902901	0.5	0.12190775	0.466139	0.00037120171	0.19450529	0.25800867	0.0027220687	0.26602315	0.008534298499999999	0.819578	0.22632539	0.48964157	0.44400617	0.14489689	0.007435098	0.012467893999999998	0.62142476	0.54253803	0.39355279	1.623693	1.3625165	0.31863093	1.2879216999999998	1.1605444	0.021200059	1e-06	0.061967828	0.050345659	1.8439076	0.02425942	1.784447	0.68505363	9.306367300000002	0.91824412
0.40372207	0.96997541	0.976476	0.05858470900000001	0.55556842	0.029864066	0.70435197	2.071727	0.94720476	0.11704827	0.004826655	1.394878	1.0641341	1.1952755	1.0844967	0.86654937	0.93098438	1.0004755	0.81019567	0.80136673	0.85990544	0.93369387	1.0243215	1.1941206	0.8	0.85600912	0.8	1.1862174	0.85305939	0.80468228	1.1674558000000002	1.1545729999999998	120366.52	2034758.3	0.013147128	4.591375900000001	0.033350688	0.066168271	0.14044135	0.49639003	0.11735503	0.42055602	0.00033191816	0.14292718	0.26741856	0.0023933533	0.26846405	0.0063083934	0.90867562	0.35378621	0.5883111	0.50510783	0.12278389	0.015036	0.025644452	0.73852031	0.62992626	0.35818021	1.6782881	1.2191742	0.55219935	1.1859918	0.88805006	0.023118819	0.12641611	0.01450196	0.047014596	1.8221356	0.26054786	1.7207417	0.34985479	8.9509024	0.38930007
0.069825523	0.9839348	0.97822251	0.052292765	0.56373581	0.027735297000000003	0.78794931	2.0212886	0.93726542	0.038366806	0.012952343	1.554047	1.1543858	1.1721486	0.80870826	1.1816158	0.83174875	1.0465968	0.82208822	0.82305609	0.85377324	0.95233959	0.94865891	1.1453414	0.8188518	1.0703361999999998	0.99924314	1.1609436000000002	0.89095335	0.80288302	1.164146	1.19925	123297.42	1886207.7	0.013775762	4.0441221	0.036685667000000005	0.10871044	0.08740348699999999	0.49632831	0.13494231	0.42446202	0.00034697602	0.19932654	0.25653139	0.0016798376999999998	0.30117332	0.008792318	1.0069788	0.45329696	0.54184573	0.57157945	0.21210276	1e-06	0.01214093	0.60222507	0.60722797	0.13460017	1.0126045	1.3230067	0.70162626	0.78729431	0.96520501	0.0058402317	0.21344457	0.033399892	0.02542193	2.0	0.37663785	1.7430772	0.42569568	9.7490991	0.44628636
0.064821758	0.96806836	0.97111512	0.05	0.66392638	0.028332847	0.68414271	2.1449323	0.94657508	0.26652024	0.14031488	1.7399723000000002	1.1945528	1.1813039	0.92436679	0.91246136	1.0398406999999998	1.0461571	0.83565328	0.81160321	1.2	0.96200243	0.8	1.1202243	0.83439355	1.1123312	0.8	1.1343151000000002	0.8	0.8172031	1.0677348999999998	1.1842058000000002	119195.25	1804648.0	0.01378342	4.1531965	0.032189284	0.13547252	0.061306608	0.48646443	0.16305008	0.42708879	0.00035314645	0.1271447	0.2721292	0.0016459231	0.22830126	0.0057719042000000005	0.92330389	0.31110537	0.46599815	0.53952988	0.2790293	0.00099263102	0.014997842	0.51931349	0.57621256	0.15532436	1.0419205	1.0279929	0.067525251	0.88503416	0.88492711	0.043829961	0.34414739	0.011819792	0.067483578	1.8888733	0.071702704	1.6756683	1.1833864	9.797327	0.40466735
1e-06	0.98470189	0.970691	0.06897550200000001	0.58859218	0.028404787	0.73751501	2.0096884	0.91733586	0.039774026	0.042453988	1.6099925	1.1557567	1.1350818	0.92867847	1.1897158	0.99235179	0.9749868	0.86127169	0.8	1.0713751	0.88630483	1.028282	1.1105253000000002	0.87510305	1.0207238	0.92220995	1.1993665	0.89782656	0.8021164000000001	1.1744496000000002	1.1985605	113479.14	1800748.4	0.01375311	4.2324262	0.030718314	0.079093405	0.080967502	0.5	0.14661961	0.41887723	0.00035242721	0.16229936	0.29412934	0.0015421789	0.22153305	0.0075282946999999985	1.1248447	0.29544073	0.51802685	0.48174279	0.32320214	0.0047339829	0.0046442902	0.44828733	0.52685108	0.30051848	1.4373073	1.0368788	0.078546037	0.9051006	0.7148468000000001	0.021988526	0.29961684	0.0035924469	0.11520425	1.9908778000000005	0.23424085	1.8116707	1.0605065	9.2618805	0.45667576
0.0023728727	0.98852236	0.97097781	0.05	0.51577955	0.031631375	0.77234677	2.0326005	0.9148122	0.061865874	0.011896286	1.7161961	1.0774747	1.1588426	0.98487993	0.97938094	1.028267	0.92593158	0.81757576	0.8	0.87164553	0.8	0.86025058	1.1463449	1.1487103	1.1840586000000002	1.183987	1.186837	1.1091903	0.8	1.2	1.1862246	122722.04	1934386.0	0.013557236	4.0869154000000005	0.037757055	0.13519309	0.083614602	0.45691965	0.13460572	0.5	0.00036060075	0.19150649	0.26728356	0.0015482361	0.23336344	0.0084770675	0.97866791	0.31599815	0.59007301	0.65686937	0.24725711	1e-06	0.057185789	0.71593471	0.55459925	0.1914522	1.166917	1.1329241	0.62163643	1.4745325	1.1147181000000002	0.03187605	0.3287868	0.042311824000000005	0.0041363552000000005	1.9833911	0.1687766	1.6996261	0.72850987	10.105949	0.44620619
0.014149963	0.9870025	0.97182377	0.051964603	0.49935069	0.030694985	0.7811796	2.0420494	0.92327595	1e-06	0.061239555	1.5484076999999998	1.1706805	1.1862319	0.8	0.86509746	1.0975784	0.93075317	0.80256078	0.81972097	0.83748754	1.0212874	0.87311423	1.14515	1.1760576	1.0429681	1.1176652	1.2	1.2	0.80725856	1.167388	1.1506094	118299.06	1836079.6	0.01316887	4.3327505	0.0369662	0.11655033	0.07685892700000001	0.48055209	0.14226505	0.46115129	0.00033135785	0.18723971	0.25	0.0017392158	0.24119252	0.0082535614	0.95075117	0.24695805	0.53172287	0.59668323	0.14041376	0.0023821668	0.038723183	0.56743472	0.61045882	0.12469724	1.0071306	1.0486718000000002	0.3715691	1.022283	1.4369344	0.037035684	0.17852809	1e-06	0.011836814	1.9676367	0.08744162400000001	1.8131329	0.96972517	10.234905	0.4396243
1e-06	0.98371765	0.97310441	0.05	0.47859312	0.030289636	0.749663	2.0343443	0.9269787	0.020354657	0.0145441	1.5275903	1.1532692	1.185449	0.98134447	0.90598872	0.90660799	0.90475896	0.86831169	0.80375091	0.96278649	0.95585565	0.87247817	0.91468461	1.1705264	0.8808024999999999	0.94896845	1.195797	1.0751788999999998	0.81142078	1.1889562	1.1709017	112770.79	1834923.1	0.013590473	3.8812334	0.035548244	0.11734411	0.07269029099999999	0.48673826	0.12704167	0.46847491	0.0003598635	0.16975136	0.31880181	0.0012874016	0.25052825	0.007593406899999999	0.81169446	0.48051153	0.41840634	0.52925136	1e-06	0.0038261178	0.010820072	0.69227031	0.60860306	0.14438393	1.0321254	0.92116532	0.20263787	1.4123438999999998	1.1720781999999998	0.0012326541	0.12362465	0.08636590300000001	0.094413772	1.8312304	0.48952174	1.6387081	0.76428522	9.3887454	0.32376698
0.0013945367	0.99148581	0.96961839	0.050109306	0.59093328	0.029944658	0.76673328	2.0040379	0.93068541	0.0016504498	0.077443265	1.4391451000000002	1.072929	1.1887438	0.96549258	1.0903603000000002	0.97403265	0.88532426	0.86528381	0.80931032	1.1056066999999998	1.1114365	1.0818468	1.0881024	0.95614556	0.9796476	1.1337354	1.1728914	0.82672807	0.8027350999999999	0.97835677	1.1645945	120743.81	1871843.7	0.013112017	4.3780961	0.03589315	0.10821743	0.024348886	0.47140815	0.12322579	0.45347199	0.00035068662	0.18958282	0.25970898	0.0038332317	0.20577512	0.00801075	0.83510156	0.25368816	0.50543363	0.66629804	0.12752981	0.012262467	0.033579314	0.63108447	0.52720588	0.38225037	1.6028417	1.6807647	0.37664205	1.2079694	0.86231659	0.046919161	1e-06	0.029282467000000006	0.053589176	1.6903273999999997	0.050907677	1.7964159	0.67310328	9.464542800000002	0.86883051
0.031393099	0.97451098	0.97350761	0.054025124	0.55048551	0.025921506	0.72847608	2.0832151000000003	0.92793154	0.090704806	0.019818863	1.8557418	1.2	1.1735436	0.88512684	0.81122421	1.1924544	0.95843829	0.83530122	0.80180183	0.96541745	1.0483355	0.92626335	0.95224174	0.95703691	0.8	1.0753061000000002	1.2	1.0257642	0.82094673	1.1199499	1.1710572	119372.06	1831963.7	0.014301332	3.7938915	0.035369196	0.12837814	0.034343214	0.49913261	0.1746973	0.41691428	0.00035685186	0.15180912	0.28168249	0.0029081561	0.24016909	0.0070712611	0.87841336	0.25296833	0.47518526	0.55884715	0.5	0.0036786149	0.011526994	0.37545691	0.53160524	0.22524477	1.2123986	1.7448278999999998	0.15863357	1.0445697	1.2819161	0.016163115	0.26118109	0.0065066113	0.030339328	1.8432818	0.10545738	1.5648801	1.065557	9.385544	0.46011714
0.20193126	0.98714165	0.96784572	0.05	0.60083013	0.02574795	0.73918292	2.0284701000000003	0.93292816	0.04879633	0.0022017479	1.4403348	1.1953838	1.2	0.90759178	0.91589032	1.0344527	1.0100672	0.84011656	0.81117061	0.8	1.0639401000000002	1.0353899	0.92096613	0.80761316	0.93364504	0.96567337	0.99316371	0.9325549	0.80622238	1.1975178999999998	1.102559	118861.78	1829124.3	0.01305498	4.1857158	0.030385697000000007	0.13732992	0.041286796	0.45333257	0.16558429	0.44468365	0.00034164038	0.16166029	0.27315925	0.0014141656	0.21062274	0.0072037248	1.0454504999999998	0.19503695	0.46208727	0.38465896	0.20819127	0.022682899	0.0032664894	0.41140284	0.65350841	0.16176992	1.0936485	1.3964493	0.043211533	0.88497807	1.0295609	0.097812698	0.30515258	0.019076666000000003	0.10359547	1.9929799	0.054588315	1.8716937	1.0569057	10.121718	0.47414304
0.17354679999999995	0.99077418	0.97192583	0.05578548	0.53156401	0.027583362	0.76440313	2.0	0.93048225	0.023784666	0.049973578	1.6371946000000002	1.1803313999999998	1.1997051	1.1052411	0.8	1.1259173999999998	1.0517787	0.81602916	0.8	1.1049413	1.0942216	0.98564757	1.190546	0.93252346	0.86743728	0.9618013	1.2	0.8	0.80031916	1.1695558	1.2	118634.18	1904004.2	0.014171551	4.1453133	0.03337286	0.13340422	0.098362374	0.47275538	0.16803436	0.46427187	0.00034900269	0.19986606	0.25	0.0018336948	0.24136168	0.0082938643	0.95278863	0.29154952	0.53938356	0.48673316	0.4972494000000001	1e-06	1e-06	0.66776551	0.59526458	0.15924028	1.1330871	1.1996257	0.13560772	1.4898397	1.2575889	0.0097340886	0.1521835	0.0035773565	0.020367853	1.9574267	0.13607603	1.8184057	0.8158683000000001	9.6816266	0.76636695
0.17776476	0.98871739	0.97169509	0.050685953	0.57135162	0.028801581	0.77627738	2.0776952	0.92368157	0.026764032000000004	0.055057242	1.5607578000000002	1.1717382	1.2	0.83613714	1.1837294	1.0723638	0.93856291	0.85950769	0.81587141	0.93814362	1.0471519	1.0573274	1.1598431	1.0573685	1.0099013	0.95866198	1.1505934	1.0588932	0.80023897	1.1253139	1.1957517	120821.05	1892644.9	0.01425682	3.6412675	0.039053785	0.11758651	0.047003509000000006	0.49828505	0.1616874	0.42925769	0.00034050145	0.19355179	0.2509833	0.0011999557	0.23804892	0.0086213833	0.86440835	0.39851894	0.50645959	0.58583781	0.36769963	0.043445087	0.024924523	0.44914719	0.53295876	0.14884049	1.0363775	1.3259725	0.36540967	1.1321175	1.1555782	0.0093103223	0.05920890700000001	0.015308609	0.032114061	2.0	0.21766343	1.7420324	0.73562544	10.213543	0.49890433
1e-06	0.9871079	0.9729696	0.05490742	0.60850887	0.023666735	0.76448115	2.0	0.93149936	1e-06	0.006473534300000001	1.6937857	1.2	1.1945391	1.0457961999999998	1.108715	1.1093848999999998	1.1244999	0.81394989	0.80728339	0.91979313	0.99500328	0.89743085	1.2	1.1786917	0.8	0.85487875	1.1615534	1.2	0.8016365	1.1518575	1.2	124993.53	1811774.6	0.014122836	4.2705554	0.029747211000000006	0.15630227	0.06164527	0.48387509	0.18091152	0.41866918	0.00034998161	0.19266038	0.25075007	0.0013153612	0.23697379	0.0079669041	0.96906018	0.44324838	0.47423358	0.45504628	0.5	0.006840098199999999	1e-06	0.38570591	0.56033306	0.18976913	1.0851203	1.6133686	0.028171822000000006	0.75411632	1.247377	0.023464867	0.22301337	1e-06	0.06180876900000001	1.8693227	0.35194678	1.8060076	1.1233157	9.2855731	0.39203525
0.3092302	0.9825314	0.97610218	0.06099098	0.46531303	0.031203539	0.77182201	2.0008588	0.94119591	0.06418600599999999	0.056671178	1.8219821	1.0858123	1.1973352	1.1473366000000005	1.0110867	0.84933347	0.96402161	0.80061118	0.8039192	0.83110906	0.87294844	0.91695728	1.0401881	0.96531239	0.94117554	1.1956225	1.1487942	1.1363112	0.80860436	1.1182886	1.1797643999999998	122191.46	1858063.8	0.013052851	4.4978801	0.035522558	0.0976576	0.13697485	0.5	0.12980055	0.46657617	0.0003405273	0.18490185	0.26214073	0.001189143	0.27786888	0.0084515288	0.90597416	0.25251916	0.46821915	0.63319071	0.19371239	0.029519902	0.055841448	0.66158276	0.61745761	0.12411342	1.0212798	1.2303117	0.10258637	1.5278032	1.2180555	0.024575015	0.16722026	0.027364984	0.012934823	1.8359641	1e-06	1.7369932	0.66169211	9.0585005	0.39528748
1e-06	0.98603676	0.97315826	0.050875123	0.5303376999999999	0.030417328	0.77205827	2.0220715	0.92275744	0.045358887	0.05467256	1.2860899	1.071519	1.1661874	1.1742209	1.0813983	1.0968681	0.95865973	0.80026486	0.8	0.8	0.88727368	1.1934675	0.95483099	0.81428	0.8	0.98147667	1.1501473999999998	1.187697	0.80982388	1.0377881	1.12004	122065.93	1914892.7	0.012529675	4.2548544	0.042279928	0.089145246	0.035662314	0.47847296	0.14387464	0.46269971	0.00035448905	0.19102299	0.25185827	0.002130215	0.24297929999999995	0.0085811918	0.90625788	0.28576397	0.56369901	0.85029132	0.14299169	0.0092078102	0.0090475887	0.4502319	0.54860385	0.20918158	1.1865183	1.5228313999999998	0.43284814	1.0662373	1.0631273	0.028443215	0.07416281400000001	0.03123355	0.016443909	1.8834736	0.08125901099999999	1.879108	0.62554656	9.4225267	0.41602458
0.16034017	0.99152415	0.96875971	0.058365406	0.56600586	0.030323735	0.78394822	2.0844975	0.91139944	0.044575381	0.12617425	2.0	1.198631	1.1568791	0.92570155	0.99955522	0.97712759	0.87473868	0.85114429	0.82741661	0.87056913	1.1385921	1.1027013	1.1256525	0.88096064	0.8658014999999999	1.1559261	1.1413979	1.0631947	0.81738113	1.1469688	1.1834409	125982.92	1825390.3	0.012462271	4.6703429000000005	0.033635312	0.13354594	0.15966247	0.48044193	0.14682372	0.42905035	0.00035579513	0.19477994	0.25145775	0.001274497	0.21065032	0.008868098199999999	0.99228977	0.31932740000000004	0.45264812	0.42750835	0.051676914	0.039845549	0.019970602	0.56066909	0.6300967	0.21560169	1.2620011999999998	1.0362212	0.084405675	1.1710763000000002	1.0334027	0.010698067	0.27990826	0.013020026	0.0074273731000000015	1.964188	0.029858628	1.8503031000000003	1.136947	9.5036829	0.67054226
0.40163843	0.98660109	0.97442158	0.050389547	0.67855695	0.025071687	0.76851978	2.0332677	0.92723871	0.024784067000000003	0.063233557	1.385833	1.1990798	1.1722926000000002	1.0670506000000002	0.81246966	1.0023216	1.0889262	0.83132657	0.85201621	1.0962861000000002	0.90546843	0.81228409	1.2	1.0420822	0.84708681	0.9883666	1.1499249	0.83136329	0.80099855	1.2	1.1743485	115997.49	1837946.6	0.013626759	4.6600619000000005	0.035822047999999995	0.11506414	0.12056534	0.47335193	0.17793623	0.4422907	0.00034348562000000005	0.19551059	0.25394395	0.0026170712	0.25983642	0.0085298433	1.005413	0.40843112	0.55929905	0.9033326	0.27760507	0.0069878063	1e-06	0.34358087	0.54018239	0.16818109	1.083352	1.5172974	0.21807999	0.76543135	0.72792452	0.018489815	0.29798108	0.019358597	0.0053468052000000005	1.9524383	0.27065015	1.8999351	0.99123292	9.9090671	0.45968515
0.46281492	0.97373358	0.97434221	0.05756184	0.58082552	0.027101363	0.75812578	2.1024385	0.92669787	0.10371961	0.011275205	1.8664534	1.1615374	1.1728385	0.88189543	0.8	1.1468104	1.007458	0.8259273000000001	0.80029798	0.9374751	1.1567313999999995	0.99090517	0.82926586	0.8	0.84843263	1.031884	1.1782626	0.9770463	0.8047879	1.173126	1.1908177	125930.22	1816985.1	0.013248137	4.1187476	0.035534222000000004	0.13332915	0.077912473	0.478719	0.16484303	0.42678386	0.00034234254999999995	0.15846715	0.25	0.0026059175	0.24420135	0.0074904897	0.89569586	0.29124213	0.48785735	0.59724978	0.40276968	0.008378794399999999	0.039971818	0.44040276	0.59084743	0.22844066	1.2286645	1.657636	0.092502692	0.99547728	1.0488545	0.0012018543	0.33207519	0.028048019	0.030485776000000006	1.9251693	0.11155246	1.6446317	0.98947207	9.4598759	0.36437005
0.38903544	0.98756638	0.97201853	0.057404979	0.48318679	0.027359122000000003	0.77517065	2.0	0.91838213	1e-06	0.012018682	1.441826	1.1869062	1.1997933	1.1848248	0.98666317	0.8	1.0097638	0.8026456	0.81154453	0.8	0.84843065	0.92878124	1.0579925	0.89200267	0.84813551	1.0661729	1.1658064	1.0139891	0.80808171	1.1015698	1.1684783	122103.85	1966080.0	0.012387495	4.6422492	0.028803205	0.080765428	0.12177927	0.48881841	0.15314309	0.43865722	0.00034522137000000003	0.19537662	0.2599991	0.0011792189	0.23622382	0.0079865017	0.9423517	0.32342503	0.59520917	0.30965929	0.20740453	0.0029031372	0.0027610709000000003	0.46729123	0.55719445	0.15113604	1.0373925	1.2528316000000002	0.54816622	0.68163153	1.6618567	0.010992417	0.13769713	0.0050713048	0.059002086	2.0	0.13698570000000002	1.9097426	0.65206762	9.6802185	0.40027625
0.18089132	0.98352029	0.97427785	0.062624025	0.47758479	0.029127569	0.77052596	2.0223731	0.92862613	0.12584699	0.023659643	1.4680207	1.1321414	1.1778491000000002	0.93948305	1.033874	1.1391323	1.0035748	0.84123489	0.83758245	0.99460248	1.0404227	1.0982826	0.88353124	0.82579184	1.0828868	1.0156576	1.1572989	1.0995301000000002	0.80087328	1.117457	1.1782534	114637.98	1818184.8	0.012663891000000002	4.3178692000000005	0.036539683	0.071479831	0.1502346	0.48993029	0.14234861	0.47250743	0.00036312284	0.18941754	0.25833912	0.0011359552	0.25504989	0.0080029146	0.97185829	0.33870401	0.49802019	0.62012089	0.14406038	0.015737728	1e-06	0.5323698	0.56460007	0.16323189	1.0591845	1.2667218999999998	0.33247913	0.80854387	1.315427	0.010924364	0.57565316	0.009646038	1e-06	2.0	0.26650737	1.5972665	0.84582898	10.030861	0.39655382
0.23952707	0.99229606	0.96612957	0.050338475	0.52421719	0.027270731	0.76338319	2.11963	0.90922292	0.0363094	0.051153366	1.7035136000000002	1.1157502	1.1988481000000002	1.0832896	1.0871883999999998	1.2	1.1183588	0.81333473	0.80049374	0.82317868	0.83596327	0.94007776	1.0245753	0.8	1.1246742	0.98270021	1.1013535	0.8	0.8	1.1377581	1.1844997	120894.22	1904980.3	0.012246862	4.754335299999998	0.027608518	0.14719179	0.10250371	0.42316135	0.12467774	0.40878168	0.00035216701000000003	0.18170478	0.26967678	0.0010862759	0.19681638	0.0080435051	0.81576635	0.21874535	0.7406225000000001	0.32223611	0.41713585	0.020361791	0.035369302000000005	0.72257208	0.58834094	0.12878674	1.0096083	1.4618737	1.0849893999999998	0.49379433	1.33726	0.018515556	0.017125188	1e-06	1e-06	1.7481278999999998	0.01970668	1.834486	0.35622991	10.53131	0.33237527
0.50387598	0.97163392	0.97753478	0.056579855	0.53719132	0.029103991000000006	0.72021608	2.0116878	0.94465568	0.05191506	0.14051384	1.6822723999999998	1.1237894	1.1534802	1.1785654	0.84142628	1.0874751	0.95860671	0.94169622	0.80746802	0.8	0.83033356	0.99039981	0.81398768	1.1942522	0.92951688	0.94884781	1.1844803999999998	0.98006522	0.80351931	1.1727208	1.1876823	116019.68	1846262.6	0.013736672	3.7296899	0.032980209	0.090741512	0.08646870599999999	0.4876471	0.14626369	0.42392937	0.00035107161	0.15153037	0.25460172	0.0014188710000000002	0.30382879	0.0070315664000000005	0.88846058	0.28484199	0.53585309	0.55430557	0.31591555	0.026620353	0.05770486900000001	0.46322909	0.54898593	0.19063062	1.0952447	1.1547062	0.26695858	0.99766748	1.3068323999999998	0.0069476699	0.10733713	0.02462386	0.053533302000000005	1.9929518	0.086460698	1.6277086	0.92817535	10.247304	0.41987874
0.22541026	0.98375804	0.97746459	0.056230752	0.61727056	0.029780839	0.77986615	2.0279925	0.93884181	0.073743049	1e-06	1.8804379	1.2	1.173893	0.89638729	0.86790938	1.0177041999999998	0.88906081	0.82651447	0.80998149	0.96035898	1.1448395	0.86194054	1.151175	0.80732536	0.89074958	0.8	1.1776447	0.9618948	0.81511142	1.0511732	1.1818631000000002	120258.05	1817680.4	0.012825347	4.708721	0.039688399	0.13383576	0.098149362	0.4649576	0.1529858	0.5	0.00034704843999999995	0.18996842	0.26174248	0.0037358005	0.28502932	0.0086540713	1.0218995000000002	0.30382178	0.3824827	0.85746741	0.20343006	0.012609868	0.019109484	0.60487259	0.58336863	0.18249419	1.1771488	1.0621268999999998	1e-06	1.5553228	0.84765344	0.030703079	0.1138635	0.043416723	0.07632080000000001	1.8749556	0.1836128	2.0	1.0059104	10.340874	0.643935
0.10033819	0.99390503	0.97057595	0.050960625	0.44649463	0.036189334	0.8	2.0546991	0.91835164	0.086903202	0.016919001	1.40841	1.0188343	1.1065649	0.88120661	0.86363005	1.020649	0.81083693	0.81045296	0.81831847	0.85105948	0.93333578	1.0895828	1.0526243999999998	0.86135015	0.8306838	0.8	1.1405856	0.818349	0.80803975	1.2	1.1524368	119418.39	1971230.5	0.012951482	4.2514561	0.039598900000000006	0.080215365	0.059244195	0.5	0.11625947	0.47964302	0.00034792648	0.2	0.25714375	0.00118502	0.22384088	0.0098346364	0.96842088	0.32843523	0.53310434	0.66191409	0.15180320000000005	0.0058975248	1e-06	0.55311791	0.66402182	0.21789666	1.3956822	1.2987014	0.33347137	1.4111129	1.274092	0.054930198	0.091386822	0.01773083	0.0044932034	1.8762663	0.18209464	1.8122919	0.66902479	8.859055	0.77805504
0.026630733	0.98764689	0.97529971	0.057499405	0.48181431	0.033274793	0.77989753	2.0210238	0.92467119	0.050514858	0.027009161	1.4830574	1.0805831	1.1566353	1.1930504	0.8	0.95387729	0.84771056	0.8	0.81521539	1.093898	0.99630904	0.92778383	0.97163369	0.85296321	0.97360528	1.1903366000000002	1.1904893	0.992983	0.8228894	1.1954047	1.1891288999999998	119573.63	1919597.0	0.013536734	4.3470999	0.030952074	0.078620807	0.081044617	0.5	0.11788678	0.47509507	0.00034282054	0.19529878	0.25291114	0.0016336229	0.26077225	0.0088389768	0.92816006	0.27858832	0.53008911	0.33869754	0.21480322	0.0070887825	0.06955779	0.60869061	0.51637773	0.22211401	1.1563662	1.4319337	0.62217956	1.3009233999999998	1.2605144	0.10658303	0.28236685	1e-06	0.0092748188	1.6958696	0.12690323	1.6618965	0.65541651	9.3322882	0.51369635
0.24837409	0.9787771	0.97294328	0.050749111	0.59435933	0.030846355	0.72034677	2.0074908	0.93930012	0.071463895	0.058615445	1.3750453	1.138941	1.134901	0.82401677	0.91883517	0.82358462	0.90726216	0.80027151	0.80349546	1.1031702	1.0060198	1.1751995000000002	1.1499342	1.0458804	0.8991097	0.84086684	1.2	1.0847915	0.83260406	1.007346	1.1666133	118627.67	1906376.3	0.012814319	4.563036599999998	0.040119051	0.11089369	0.12029176	0.45974597	0.15530528	0.43380722	0.00034313827000000005	0.16187664	0.30890134	0.0023044816	0.23225555	0.006812355500000001	0.85679027	0.37113101	0.59287122	0.75712073	0.25639264	0.012945063	0.025843625	0.42991063	0.63658765	0.12398839	1.0532776	1.2073193000000002	0.48365313	1.1332626	0.83279048	0.0032976902000000003	0.17157791	1e-06	0.0083406962	1.7974131999999998	0.19508597	1.7937003	0.84465119	9.1789429	0.58821131
